Series_reference,Period,Subject,Suppressed,STATUS,UNITS,Magnitude,Data_value,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1BA,2019.03,Business Data Collection - BDC,,F,Number,0,5437,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2019.06,Business Data Collection - BDC,,F,Number,0,5068,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2019.09,Business Data Collection - BDC,,F,Number,0,5370,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2019.12,Business Data Collection - BDC,,F,Number,0,5165,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2020.03,Business Data Collection - BDC,,F,Number,0,5267,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2020.06,Business Data Collection - BDC,,F,Number,0,5245,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2020.09,Business Data Collection - BDC,,R,Number,0,5355,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2020.12,Business Data Collection - BDC,,R,Number,0,5295,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2021.03,Business Data Collection - BDC,,R,Number,0,5384,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2021.06,Business Data Collection - BDC,,R,Number,0,5353,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2021.09,Business Data Collection - BDC,,R,Number,0,5354,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2021.12,Business Data Collection - BDC,,R,Number,0,5410,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2022.03,Business Data Collection - BDC,,R,Number,0,5427,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2022.06,Business Data Collection - BDC,,R,Number,0,5548,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2022.09,Business Data Collection - BDC,,R,Number,0,5490,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2022.12,Business Data Collection - BDC,,R,Number,0,5653,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BA,2023.03,Business Data Collection - BDC,,F,Number,0,5717,Industry by employment variable,Filled jobs,Mining,Actual,,
BDCQ.SEA1BS,2011.06,Business Data Collection - BDC,,R,Number,0,5234,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2011.09,Business Data Collection - BDC,,R,Number,0,5268,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2011.12,Business Data Collection - BDC,,R,Number,0,5499,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2012.03,Business Data Collection - BDC,,R,Number,0,5811,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2012.06,Business Data Collection - BDC,,R,Number,0,5847,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2012.09,Business Data Collection - BDC,,R,Number,0,5922,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2012.12,Business Data Collection - BDC,,R,Number,0,5722,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2013.03,Business Data Collection - BDC,,R,Number,0,5487,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2013.06,Business Data Collection - BDC,,R,Number,0,5506,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2013.09,Business Data Collection - BDC,,R,Number,0,5540,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2013.12,Business Data Collection - BDC,,R,Number,0,5492,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2014.03,Business Data Collection - BDC,,R,Number,0,6004,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2014.06,Business Data Collection - BDC,,R,Number,0,5886,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2014.09,Business Data Collection - BDC,,R,Number,0,5815,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2014.12,Business Data Collection - BDC,,R,Number,0,5592,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2015.03,Business Data Collection - BDC,,R,Number,0,5300,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2015.06,Business Data Collection - BDC,,R,Number,0,5422,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2015.09,Business Data Collection - BDC,,R,Number,0,5199,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2015.12,Business Data Collection - BDC,,R,Number,0,5060,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2016.03,Business Data Collection - BDC,,R,Number,0,5194,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2016.06,Business Data Collection - BDC,,R,Number,0,5080,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2016.09,Business Data Collection - BDC,,R,Number,0,5129,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2016.12,Business Data Collection - BDC,,R,Number,0,5157,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2017.03,Business Data Collection - BDC,,R,Number,0,5264,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2017.06,Business Data Collection - BDC,,R,Number,0,5164,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2017.09,Business Data Collection - BDC,,R,Number,0,5208,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2017.12,Business Data Collection - BDC,,R,Number,0,5381,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2018.03,Business Data Collection - BDC,,R,Number,0,5370,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2018.06,Business Data Collection - BDC,,R,Number,0,5385,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2018.09,Business Data Collection - BDC,,R,Number,0,5461,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2018.12,Business Data Collection - BDC,,R,Number,0,5434,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2019.03,Business Data Collection - BDC,,R,Number,0,5437,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2019.06,Business Data Collection - BDC,,R,Number,0,5068,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2019.09,Business Data Collection - BDC,,R,Number,0,5370,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2019.12,Business Data Collection - BDC,,R,Number,0,5165,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2020.03,Business Data Collection - BDC,,R,Number,0,5267,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2020.06,Business Data Collection - BDC,,R,Number,0,5245,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2020.09,Business Data Collection - BDC,,R,Number,0,5355,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2020.12,Business Data Collection - BDC,,R,Number,0,5295,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2021.03,Business Data Collection - BDC,,R,Number,0,5384,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2021.06,Business Data Collection - BDC,,R,Number,0,5353,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2021.09,Business Data Collection - BDC,,R,Number,0,5354,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2021.12,Business Data Collection - BDC,,R,Number,0,5410,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2022.03,Business Data Collection - BDC,,R,Number,0,5427,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2022.06,Business Data Collection - BDC,,R,Number,0,5548,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2022.09,Business Data Collection - BDC,,R,Number,0,5490,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2022.12,Business Data Collection - BDC,,R,Number,0,5653,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BS,2023.03,Business Data Collection - BDC,,F,Number,0,5717,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,,
BDCQ.SEA1BT,2011.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2011.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2011.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2012.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2012.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2012.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2012.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2013.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2013.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2013.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2013.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2014.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2014.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2014.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2014.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2015.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2015.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2015.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2015.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2016.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2016.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2016.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2016.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2017.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2017.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2017.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2017.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2018.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2018.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2018.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2018.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2019.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2019.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2019.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2019.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2020.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2020.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2020.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2020.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2021.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2021.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2021.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2021.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2022.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2022.06,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2022.09,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2022.12,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1BT,2023.03,Business Data Collection - BDC,Y,C,Number,0,,Industry by employment variable,Filled jobs,Mining,Trend,,
BDCQ.SEA1CA,2011.06,Business Data Collection - BDC,,F,Number,0,206633,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2011.09,Business Data Collection - BDC,,F,Number,0,200677,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2011.12,Business Data Collection - BDC,,F,Number,0,204217,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2012.03,Business Data Collection - BDC,,F,Number,0,208617,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2012.06,Business Data Collection - BDC,,F,Number,0,206645,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2012.09,Business Data Collection - BDC,,F,Number,0,199425,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2012.12,Business Data Collection - BDC,,F,Number,0,203691,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2013.03,Business Data Collection - BDC,,F,Number,0,208709,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2013.06,Business Data Collection - BDC,,F,Number,0,205207,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2013.09,Business Data Collection - BDC,,F,Number,0,201457,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2013.12,Business Data Collection - BDC,,F,Number,0,207492,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2014.03,Business Data Collection - BDC,,F,Number,0,211991,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2014.06,Business Data Collection - BDC,,F,Number,0,210124,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2014.09,Business Data Collection - BDC,,F,Number,0,205440,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2014.12,Business Data Collection - BDC,,F,Number,0,207594,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2015.03,Business Data Collection - BDC,,F,Number,0,214158,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2015.06,Business Data Collection - BDC,,F,Number,0,212246,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2015.09,Business Data Collection - BDC,,F,Number,0,207462,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
BDCQ.SEA1CA,2015.12,Business Data Collection - BDC,,F,Number,0,211402,Industry by employment variable,Filled jobs,Manufacturing,Actual,,
